#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
BRCA1	CCNE1	9606.ENSP00000418960	9606.ENSP00000262643	0	0	0	0	0.087	0.292	0	0.599	0.718
BRCA1	CDK2	9606.ENSP00000418960	9606.ENSP00000266970	0	0	0	0	0.194	0.735	0.500	0.872	0.984
BRCA1	RB1	9606.ENSP00000418960	9606.ENSP00000267163	0	0	0	0	0.070	0.727	0	0.485	0.858
BRCA1	TP53	9606.ENSP00000418960	9606.ENSP00000269305	0	0	0	0	0.067	0.895	0.500	0.999	0.999
BRCA1	SKP2	9606.ENSP00000418960	9606.ENSP00000274255	0	0	0	0	0.192	0.510	0	0.399	0.741
BRCA1	EZH2	9606.ENSP00000418960	9606.ENSP00000320147	0	0	0	0	0.227	0.516	0	0.818	0.926
BRCA1	PPP1CA	9606.ENSP00000418960	9606.ENSP00000326031	0	0	0	0	0.042	0.736	0	0.524	0.869
BRCA1	PPP1CC	9606.ENSP00000418960	9606.ENSP00000341779	0	0	0	0	0.068	0.367	0	0.813	0.880
BRCA1	SMARCA4	9606.ENSP00000418960	9606.ENSP00000343896	0	0	0	0	0.056	0.628	0	0.957	0.983
BRCA1	E2F1	9606.ENSP00000418960	9606.ENSP00000345571	0	0	0	0	0.140	0.423	0	0.775	0.879
BRCA1	ABL1	9606.ENSP00000418960	9606.ENSP00000361423	0	0	0	0	0	0.483	0.500	0.847	0.956
BRCA1	HDAC1	9606.ENSP00000418960	9606.ENSP00000362649	0	0	0	0	0.055	0.510	0	0.917	0.958
BRCA1	AR	9606.ENSP00000418960	9606.ENSP00000363822	0	0	0	0	0	0.612	0	0.773	0.908
BRCA1	E2F4	9606.ENSP00000418960	9606.ENSP00000368686	0	0	0	0	0	0.510	0	0.496	0.742
BRCA1	RBBP7	9606.ENSP00000418960	9606.ENSP00000369424	0	0	0	0	0.078	0.625	0	0.816	0.930
BRCA1	TP53BP1	9606.ENSP00000418960	9606.ENSP00000371475	0	0	0	0	0.050	0.826	0.500	0.999	0.999
BRCA1	CDK1	9606.ENSP00000418960	9606.ENSP00000378699	0	0	0	0	0.402	0.510	0	0.619	0.878
BRCA1	CDKN1A	9606.ENSP00000418960	9606.ENSP00000384849	0	0	0	0	0	0.292	0	0.742	0.809
BRCA1	HDAC2	9606.ENSP00000418960	9606.ENSP00000430432	0	0	0	0	0.064	0.610	0	0.883	0.953
BRCA1	CCNA2	9606.ENSP00000418960	9606.ENSP00000481380	0	0	0	0	0.387	0.510	0.500	0.746	0.956
BRCA1	MYC	9606.ENSP00000418960	9606.ENSP00000478887	0	0	0	0	0.049	0.825	0	0.995	0.999
CCNA1	RBL1	9606.ENSP00000255465	9606.ENSP00000362768	0	0	0	0	0.095	0.295	0.500	0.250	0.729
CCNA1	E2F5	9606.ENSP00000255465	9606.ENSP00000398124	0	0	0	0	0.055	0.111	0.500	0.455	0.740
CCNA1	TP53BP1	9606.ENSP00000255465	9606.ENSP00000371475	0	0	0	0	0.042	0	0.500	0.527	0.753
CCNA1	BRCA1	9606.ENSP00000255465	9606.ENSP00000418960	0	0	0	0	0.103	0	0.500	0.548	0.779
CCNA1	TFDP1	9606.ENSP00000255465	9606.ENSP00000364519	0	0	0	0	0.098	0.059	0.500	0.556	0.786
CCNA1	E2F4	9606.ENSP00000255465	9606.ENSP00000368686	0	0	0	0	0.055	0.111	0.500	0.597	0.808
CCNA1	MDM2	9606.ENSP00000255465	9606.ENSP00000258149	0	0	0	0	0.056	0	0.400	0.692	0.810
CCNA1	RBL2	9606.ENSP00000255465	9606.ENSP00000262133	0	0	0	0	0.095	0.294	0.500	0.484	0.813
CCNA1	CCNE2	9606.ENSP00000255465	9606.ENSP00000429089	0	0	0.118	0.635	0.198	0.176	0.400	0.568	0.821
CCNA1	CCNE1	9606.ENSP00000255465	9606.ENSP00000262643	0	0	0	0.639	0.196	0.176	0.400	0.793	0.907
CCNA1	MCM7	9606.ENSP00000255465	9606.ENSP00000307288	0	0.018	0	0	0.585	0	0.400	0.681	0.913
CCNA1	CCNL2	9606.ENSP00000255465	9606.ENSP00000383611	0	0	0	0	0	0	0	0.950	0.950
CCNA1	E2F3	9606.ENSP00000255465	9606.ENSP00000262904	0	0	0	0	0.055	0.146	0.900	0.537	0.957
CCNA1	E2F2	9606.ENSP00000255465	9606.ENSP00000355249	0	0	0	0	0.055	0.146	0.900	0.607	0.964
CCNA1	FZR1	9606.ENSP00000255465	9606.ENSP00000378529	0	0	0	0	0.294	0.837	0.500	0.499	0.967
CCNA1	TP53	9606.ENSP00000255465	9606.ENSP00000269305	0	0	0	0	0.074	0	0.500	0.948	0.974
CCNA1	CCNA2	9606.ENSP00000255465	9606.ENSP00000481380	0	0	0.069	0.912	0.044	0.620	0.900	0.438	0.977
CCNA1	CDK4	9606.ENSP00000255465	9606.ENSP00000257904	0	0	0	0	0.292	0.288	0	0.978	0.988
CCNA1	CDK6	9606.ENSP00000255465	9606.ENSP00000265734	0	0	0	0	0.292	0.288	0	0.987	0.993
CCNA1	RB1	9606.ENSP00000255465	9606.ENSP00000267163	0	0	0	0	0.140	0.510	0.900	0.907	0.995
CCNA1	CDKN1A	9606.ENSP00000255465	9606.ENSP00000384849	0	0	0	0	0.042	0.894	0.900	0.995	0.999
CCNA1	SKP2	9606.ENSP00000255465	9606.ENSP00000274255	0	0	0	0	0.135	0.735	0.500	0.996	0.999
CCNA1	CDK2	9606.ENSP00000255465	9606.ENSP00000266970	0	0	0	0	0.292	0.942	0.900	0.999	0.999
CCNA1	CDK1	9606.ENSP00000255465	9606.ENSP00000378699	0	0	0	0	0.297	0.803	0.900	0.998	0.999
CCNA1	E2F1	9606.ENSP00000255465	9606.ENSP00000345571	0	0	0	0	0.107	0.545	0.900	0.984	0.999
CCNA2	CCNA1	9606.ENSP00000481380	9606.ENSP00000255465	0	0	0.069	0.912	0.044	0.620	0.900	0.438	0.977
CCNA2	CDK4	9606.ENSP00000481380	9606.ENSP00000257904	0	0.002	0	0	0.348	0.995	0	0.995	0.999
CCNA2	MDM2	9606.ENSP00000481380	9606.ENSP00000258149	0	0	0	0	0.056	0	0.400	0.735	0.837
CCNA2	RBL2	9606.ENSP00000481380	9606.ENSP00000262133	0	0	0	0	0.095	0.830	0.500	0.504	0.956
CCNA2	CCNE1	9606.ENSP00000481380	9606.ENSP00000262643	0	0	0	0.641	0.344	0.176	0.400	0.737	0.903
CCNA2	E2F3	9606.ENSP00000481380	9606.ENSP00000262904	0	0	0	0	0.097	0.146	0.900	0.606	0.965
CCNA2	CDK6	9606.ENSP00000481380	9606.ENSP00000265734	0	0.001	0	0	0.342	0.995	0	0.994	0.999
CCNA2	CDK2	9606.ENSP00000481380	9606.ENSP00000266970	0	0.003	0	0	0.453	0.999	0.900	0.999	0.999
CCNA2	RB1	9606.ENSP00000481380	9606.ENSP00000267163	0	0	0	0	0.162	0.847	0.900	0.911	0.998
CCNA2	TP53	9606.ENSP00000481380	9606.ENSP00000269305	0	0	0	0	0.099	0.292	0.500	0.994	0.997
CCNA2	SKP2	9606.ENSP00000481380	9606.ENSP00000274255	0	0	0	0	0.331	0.983	0.500	0.997	0.999
CCNA2	MCM7	9606.ENSP00000481380	9606.ENSP00000307288	0	0.021	0	0	0.704	0	0.400	0.728	0.947
CCNA2	LIN9	9606.ENSP00000481380	9606.ENSP00000329102	0	0	0	0	0.221	0	0.500	0.306	0.706
CCNA2	E2F1	9606.ENSP00000481380	9606.ENSP00000345571	0	0	0	0	0.244	0.813	0.900	0.989	0.999
CCNA2	E2F2	9606.ENSP00000481380	9606.ENSP00000355249	0	0	0	0	0.151	0.146	0.900	0.674	0.973
CCNA2	HDAC1	9606.ENSP00000481380	9606.ENSP00000362649	0	0	0	0	0.100	0.292	0.500	0.465	0.806
CCNA2	RBL1	9606.ENSP00000481380	9606.ENSP00000362768	0	0	0	0	0.202	0.852	0.500	0.307	0.953
CCNA2	TFDP1	9606.ENSP00000481380	9606.ENSP00000364519	0	0	0	0	0.229	0.180	0.500	0.615	0.862
CCNA2	E2F4	9606.ENSP00000481380	9606.ENSP00000368686	0	0	0	0	0.073	0.620	0.500	0.634	0.927
CCNA2	TP53BP1	9606.ENSP00000481380	9606.ENSP00000371475	0	0	0	0	0.044	0	0.500	0.532	0.756
CCNA2	FZR1	9606.ENSP00000481380	9606.ENSP00000378529	0	0	0	0	0.294	0.851	0.500	0.698	0.982
CCNA2	CDK1	9606.ENSP00000481380	9606.ENSP00000378699	0	0.007	0	0	0.993	0.939	0.900	0.998	0.999
CCNA2	CCNL2	9606.ENSP00000481380	9606.ENSP00000383611	0	0	0	0	0	0	0	0.958	0.958
CCNA2	CDKN1A	9606.ENSP00000481380	9606.ENSP00000384849	0	0	0	0	0	0.924	0.900	0.995	0.999
CCNA2	E2F5	9606.ENSP00000481380	9606.ENSP00000398124	0	0	0	0	0.081	0.111	0.500	0.515	0.775
CCNA2	BRCA1	9606.ENSP00000481380	9606.ENSP00000418960	0	0	0	0	0.387	0.510	0.500	0.746	0.956
CCNA2	CCNE2	9606.ENSP00000481380	9606.ENSP00000429089	0	0	0	0.637	0.378	0.176	0.400	0.617	0.866
CCNA2	MYC	9606.ENSP00000481380	9606.ENSP00000478887	0	0	0	0	0.087	0	0	0.720	0.734
CCND1	TFDP1	9606.ENSP00000227507	9606.ENSP00000364519	0	0	0	0	0.074	0.060	0.500	0.394	0.701
CCND1	SMARCA4	9606.ENSP00000227507	9606.ENSP00000343896	0	0	0	0	0.055	0	0.500	0.453	0.718
CCND1	ABL1	9606.ENSP00000227507	9606.ENSP00000361423	0	0	0	0	0.067	0	0.400	0.577	0.742
CCND1	TFDP2	9606.ENSP00000227507	9606.ENSP00000420616	0	0	0	0	0.074	0.060	0.500	0.508	0.757
CCND1	E2F5	9606.ENSP00000227507	9606.ENSP00000398124	0	0	0	0	0	0.068	0.500	0.617	0.806
CCND1	RUNX2	9606.ENSP00000227507	9606.ENSP00000360493	0	0	0	0	0.083	0	0.400	0.699	0.819
CCND1	HDAC1	9606.ENSP00000227507	9606.ENSP00000362649	0	0	0	0	0.060	0.601	0	0.590	0.833
CCND1	E2F4	9606.ENSP00000227507	9606.ENSP00000368686	0	0	0	0	0	0.068	0.500	0.675	0.835
CCND1	CCNE1	9606.ENSP00000227507	9606.ENSP00000262643	0	0	0	0.665	0.104	0	0.500	0.674	0.841
CCND1	E2F2	9606.ENSP00000227507	9606.ENSP00000355249	0	0	0	0	0	0.068	0.500	0.746	0.871
CCND1	E2F3	9606.ENSP00000227507	9606.ENSP00000262904	0	0	0	0	0	0.068	0.500	0.764	0.880
CCND1	HDAC3	9606.ENSP00000227507	9606.ENSP00000302967	0	0	0	0	0.060	0.787	0	0.543	0.900
CCND1	BRCA1	9606.ENSP00000227507	9606.ENSP00000418960	0	0	0	0	0	0.510	0	0.848	0.922
CCND1	MDM2	9606.ENSP00000227507	9606.ENSP00000258149	0	0	0	0	0.055	0.292	0	0.898	0.926
CCND1	RBL1	9606.ENSP00000227507	9606.ENSP00000362768	0	0	0	0	0	0.157	0.900	0.293	0.935
CCND1	E2F1	9606.ENSP00000227507	9606.ENSP00000345571	0	0	0	0	0.062	0.068	0.500	0.876	0.938
CCND1	CCND3	9606.ENSP00000227507	9606.ENSP00000362082	0	0	0.064	0.941	0	0	0.900	0.405	0.939
CCND1	CCND2	9606.ENSP00000227507	9606.ENSP00000261254	0	0	0.058	0.960	0.053	0	0.900	0.429	0.942
CCND1	TP53	9606.ENSP00000227507	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.928	0.946
CCND1	CCNL2	9606.ENSP00000227507	9606.ENSP00000383611	0	0	0	0	0	0	0	0.949	0.949
CCND1	AR	9606.ENSP00000227507	9606.ENSP00000363822	0	0	0	0	0.072	0.738	0	0.831	0.955
CCND1	SKP2	9606.ENSP00000227507	9606.ENSP00000274255	0	0	0	0	0.093	0.626	0.500	0.791	0.959
CCND1	RBL2	9606.ENSP00000227507	9606.ENSP00000262133	0	0	0	0	0	0.323	0.900	0.546	0.966
CCND1	MYC	9606.ENSP00000227507	9606.ENSP00000478887	0	0	0	0	0.067	0	0.400	0.950	0.969
CCND1	RB1	9606.ENSP00000227507	9606.ENSP00000267163	0	0	0	0	0	0.932	0.900	0.831	0.998
CCND1	CDK1	9606.ENSP00000227507	9606.ENSP00000378699	0	0	0	0	0.137	0.866	0	0.984	0.998
CCND1	CDK2	9606.ENSP00000227507	9606.ENSP00000266970	0	0	0	0	0.135	0.901	0.800	0.998	0.999
CCND1	CDK4	9606.ENSP00000227507	9606.ENSP00000257904	0	0	0	0	0.131	0.999	0.900	0.999	0.999
CCND1	CDK6	9606.ENSP00000227507	9606.ENSP00000265734	0	0	0	0	0.112	0.995	0.900	0.998	0.999
CCND1	CDKN1A	9606.ENSP00000227507	9606.ENSP00000384849	0	0	0	0	0.118	0.996	0.900	0.995	0.999
CCND2	CCND1	9606.ENSP00000261254	9606.ENSP00000227507	0	0	0.058	0.960	0.053	0	0.900	0.429	0.942
CCND2	CDK4	9606.ENSP00000261254	9606.ENSP00000257904	0	0	0	0	0.110	0.995	0.900	0.996	0.999
CCND2	E2F4	9606.ENSP00000261254	9606.ENSP00000368686	0	0	0	0	0	0.068	0.500	0.409	0.700
CCND2	MYC	9606.ENSP00000261254	9606.ENSP00000478887	0	0	0	0	0.050	0	0	0.699	0.701
CCND2	ABL1	9606.ENSP00000261254	9606.ENSP00000361423	0	0	0	0	0	0.292	0.400	0.373	0.710
CCND2	E2F3	9606.ENSP00000261254	9606.ENSP00000262904	0	0	0	0	0.042	0.068	0.500	0.501	0.747
CCND2	E2F1	9606.ENSP00000261254	9606.ENSP00000345571	0	0	0	0	0	0.068	0.500	0.587	0.791
CCND2	E2F2	9606.ENSP00000261254	9606.ENSP00000355249	0	0	0	0	0	0.068	0.500	0.680	0.838
CCND2	CCNL2	9606.ENSP00000261254	9606.ENSP00000383611	0	0	0	0	0	0	0	0.865	0.865
CCND2	SKP2	9606.ENSP00000261254	9606.ENSP00000274255	0	0	0	0	0.099	0.292	0.500	0.636	0.868
CCND2	CDK1	9606.ENSP00000261254	9606.ENSP00000378699	0	0	0	0	0.108	0.587	0	0.720	0.888
CCND2	RBL1	9606.ENSP00000261254	9606.ENSP00000362768	0	0	0	0	0	0.157	0.900	0.178	0.924
CCND2	CCND3	9606.ENSP00000261254	9606.ENSP00000362082	0	0	0.059	0.960	0.044	0	0.900	0.383	0.937
CCND2	RB1	9606.ENSP00000261254	9606.ENSP00000267163	0	0	0	0	0.042	0.767	0.900	0.547	0.988
CCND2	RBL2	9606.ENSP00000261254	9606.ENSP00000262133	0	0	0	0	0.044	0.849	0.900	0.419	0.990
CCND2	CDK2	9606.ENSP00000261254	9606.ENSP00000266970	0	0	0	0	0.119	0.873	0.800	0.811	0.995
CCND2	CDK6	9606.ENSP00000261254	9606.ENSP00000265734	0	0	0	0	0.169	0.995	0.900	0.996	0.999
CCND2	CDKN1A	9606.ENSP00000261254	9606.ENSP00000384849	0	0	0	0	0.100	0.994	0.900	0.787	0.999
CCND3	CCND1	9606.ENSP00000362082	9606.ENSP00000227507	0	0	0.064	0.941	0	0	0.900	0.405	0.939
CCND3	CDK4	9606.ENSP00000362082	9606.ENSP00000257904	0	0	0	0	0.107	0.999	0.900	0.997	0.999
CCND3	CCND2	9606.ENSP00000362082	9606.ENSP00000261254	0	0	0.059	0.960	0.044	0	0.900	0.383	0.937
CCND3	RBL2	9606.ENSP00000362082	9606.ENSP00000262133	0	0	0	0	0.042	0.854	0.900	0.687	0.995
CCND3	E2F3	9606.ENSP00000362082	9606.ENSP00000262904	0	0	0	0	0	0.068	0.500	0.477	0.735
CCND3	CDK6	9606.ENSP00000362082	9606.ENSP00000265734	0	0	0	0	0.107	0.995	0.900	0.997	0.999
CCND3	CDK2	9606.ENSP00000362082	9606.ENSP00000266970	0	0	0	0	0.115	0.995	0.800	0.942	0.999
CCND3	RB1	9606.ENSP00000362082	9606.ENSP00000267163	0	0	0	0	0	0.667	0.900	0.712	0.989
CCND3	SKP2	9606.ENSP00000362082	9606.ENSP00000274255	0	0	0	0	0.099	0	0.500	0.633	0.820
CCND3	E2F1	9606.ENSP00000362082	9606.ENSP00000345571	0	0	0	0	0.049	0.068	0.500	0.556	0.777
CCND3	E2F2	9606.ENSP00000362082	9606.ENSP00000355249	0	0	0	0	0.056	0.068	0.500	0.485	0.743
CCND3	E2F4	9606.ENSP00000362082	9606.ENSP00000368686	0	0	0	0	0.056	0.068	0.500	0.421	0.711
CCND3	CCNL2	9606.ENSP00000362082	9606.ENSP00000383611	0	0	0	0	0	0	0	0.909	0.909
CCND3	RBL1	9606.ENSP00000362082	9606.ENSP00000362768	0	0	0	0	0.044	0.157	0.900	0.201	0.927
CCND3	CDK1	9606.ENSP00000362082	9606.ENSP00000378699	0	0	0	0	0.107	0.858	0	0.634	0.949
CCND3	CDKN1A	9606.ENSP00000362082	9606.ENSP00000384849	0	0	0	0	0.098	0.994	0.900	0.883	0.999
CCNE1	CCND1	9606.ENSP00000262643	9606.ENSP00000227507	0	0	0	0.665	0.104	0	0.500	0.674	0.841
CCNE1	CCNA1	9606.ENSP00000262643	9606.ENSP00000255465	0	0	0	0.639	0.196	0.176	0.400	0.793	0.907
CCNE1	CDK4	9606.ENSP00000262643	9606.ENSP00000257904	0	0	0	0	0.087	0.995	0.800	0.896	0.999
CCNE1	RBL2	9606.ENSP00000262643	9606.ENSP00000262133	0	0	0	0	0.110	0.585	0.900	0.770	0.990
CCNE1	BRCA1	9606.ENSP00000262643	9606.ENSP00000418960	0	0	0	0	0.087	0.292	0	0.599	0.718
CCNE1	MCM7	9606.ENSP00000262643	9606.ENSP00000307288	0	0	0	0	0.428	0	0	0.594	0.758
CCNE1	E2F5	9606.ENSP00000262643	9606.ENSP00000398124	0	0	0	0	0.054	0.189	0.500	0.560	0.808
CCNE1	E2F4	9606.ENSP00000262643	9606.ENSP00000368686	0	0	0	0	0.067	0.401	0.500	0.429	0.819
CCNE1	E2F3	9606.ENSP00000262643	9606.ENSP00000262904	0	0	0	0	0.080	0.306	0.400	0.611	0.831
CCNE1	TFDP2	9606.ENSP00000262643	9606.ENSP00000420616	0	0	0	0	0.098	0.440	0.500	0.533	0.866
CCNE1	CCNL2	9606.ENSP00000262643	9606.ENSP00000383611	0	0	0	0	0	0	0	0.869	0.869
CCNE1	CCNA2	9606.ENSP00000262643	9606.ENSP00000481380	0	0	0	0.641	0.344	0.176	0.400	0.737	0.903
CCNE1	MYC	9606.ENSP00000262643	9606.ENSP00000478887	0	0	0	0	0.089	0.185	0.500	0.783	0.908
CCNE1	E2F2	9606.ENSP00000262643	9606.ENSP00000355249	0	0	0	0	0.062	0.306	0.400	0.793	0.908
CCNE1	TP53	9606.ENSP00000262643	9606.ENSP00000269305	0	0	0	0	0	0	0.400	0.882	0.926
CCNE1	E2F1	9606.ENSP00000262643	9606.ENSP00000345571	0	0	0	0	0.202	0.401	0.500	0.788	0.942
CCNE1	CCNE2	9606.ENSP00000262643	9606.ENSP00000429089	0	0	0.076	0.926	0.147	0	0.900	0.518	0.956
CCNE1	RBL1	9606.ENSP00000262643	9606.ENSP00000362768	0	0	0	0	0.129	0.400	0.900	0.446	0.967
CCNE1	CDK1	9606.ENSP00000262643	9606.ENSP00000378699	0	0	0	0	0.193	0.812	0	0.834	0.972
CCNE1	SKP2	9606.ENSP00000262643	9606.ENSP00000274255	0	0	0	0	0.184	0.527	0.900	0.772	0.990
CCNE1	RB1	9606.ENSP00000262643	9606.ENSP00000267163	0	0	0	0	0.189	0.863	0.900	0.584	0.994
CCNE1	CDK6	9606.ENSP00000262643	9606.ENSP00000265734	0	0	0	0	0.077	0.995	0.800	0.885	0.999
CCNE1	CDKN1A	9606.ENSP00000262643	9606.ENSP00000384849	0	0	0	0	0.105	0.996	0.900	0.888	0.999
CCNE1	CDK2	9606.ENSP00000262643	9606.ENSP00000266970	0	0	0	0	0.100	0.999	0.900	0.999	0.999
CCNE2	CCNA1	9606.ENSP00000429089	9606.ENSP00000255465	0	0	0.118	0.635	0.198	0.176	0.400	0.568	0.821
CCNE2	CDK4	9606.ENSP00000429089	9606.ENSP00000257904	0	0	0	0	0.070	0.322	0.800	0.922	0.988
CCNE2	RBL2	9606.ENSP00000429089	9606.ENSP00000262133	0	0	0	0	0.110	0.400	0.900	0.402	0.963
CCNE2	CCNE1	9606.ENSP00000429089	9606.ENSP00000262643	0	0	0.076	0.926	0.147	0	0.900	0.518	0.956
CCNE2	E2F3	9606.ENSP00000429089	9606.ENSP00000262904	0	0	0	0	0.067	0.306	0.400	0.650	0.846
CCNE2	CDK6	9606.ENSP00000429089	9606.ENSP00000265734	0	0	0	0	0.082	0.322	0.800	0.716	0.959
CCNE2	CDK2	9606.ENSP00000429089	9606.ENSP00000266970	0	0	0	0	0.200	0.995	0.900	0.996	0.999
CCNE2	RB1	9606.ENSP00000429089	9606.ENSP00000267163	0	0	0	0	0.195	0.142	0.900	0.460	0.957
CCNE2	TP53	9606.ENSP00000429089	9606.ENSP00000269305	0	0	0	0	0	0.292	0.400	0.762	0.890
CCNE2	SKP2	9606.ENSP00000429089	9606.ENSP00000274255	0	0	0	0	0.197	0.075	0.900	0.446	0.953
CCNE2	E2F1	9606.ENSP00000429089	9606.ENSP00000345571	0	0	0	0	0.140	0.189	0.400	0.754	0.883
CCNE2	E2F2	9606.ENSP00000429089	9606.ENSP00000355249	0	0	0	0	0.072	0.306	0.400	0.648	0.845
CCNE2	RBL1	9606.ENSP00000429089	9606.ENSP00000362768	0	0	0	0	0.218	0.188	0.900	0.249	0.945
CCNE2	E2F4	9606.ENSP00000429089	9606.ENSP00000368686	0	0	0	0	0	0.189	0.500	0.447	0.756
CCNE2	CDK1	9606.ENSP00000429089	9606.ENSP00000378699	0	0	0	0	0.356	0.722	0	0.657	0.933
CCNE2	CCNL2	9606.ENSP00000429089	9606.ENSP00000383611	0	0	0	0	0	0	0	0.794	0.794
CCNE2	CDKN1A	9606.ENSP00000429089	9606.ENSP00000384849	0	0	0	0	0.105	0.957	0.900	0.791	0.999
CCNE2	E2F5	9606.ENSP00000429089	9606.ENSP00000398124	0	0	0	0	0.072	0.189	0.500	0.625	0.840
CCNE2	TFDP2	9606.ENSP00000429089	9606.ENSP00000420616	0	0	0	0	0.092	0.382	0.500	0.535	0.852
CCNE2	MYC	9606.ENSP00000429089	9606.ENSP00000478887	0	0	0	0	0.072	0	0.500	0.529	0.762
CCNE2	CCNA2	9606.ENSP00000429089	9606.ENSP00000481380	0	0	0	0.637	0.378	0.176	0.400	0.617	0.866
CCNL2	CCND1	9606.ENSP00000383611	9606.ENSP00000227507	0	0	0	0	0	0	0	0.949	0.949
CCNL2	CCNA1	9606.ENSP00000383611	9606.ENSP00000255465	0	0	0	0	0	0	0	0.950	0.950
CCNL2	CDK4	9606.ENSP00000383611	9606.ENSP00000257904	0	0	0	0	0	0	0	0.999	0.999
CCNL2	MDM2	9606.ENSP00000383611	9606.ENSP00000258149	0	0	0	0	0.060	0	0	0.796	0.800
CCNL2	CCND2	9606.ENSP00000383611	9606.ENSP00000261254	0	0	0	0	0	0	0	0.865	0.865
CCNL2	CCNE1	9606.ENSP00000383611	9606.ENSP00000262643	0	0	0	0	0	0	0	0.869	0.869
CCNL2	CDK6	9606.ENSP00000383611	9606.ENSP00000265734	0	0	0	0	0	0	0	0.999	0.999
