"","Gene_name","log2FoldChange","padj"
"109","ENSG00000050344",2.9206847481327,0.000854428733009202
"110","ENSG00000050405",5.00186500381499,9.89547278479085e-09
"111","ENSG00000050767",6.61090804498543,1.6120680803751e-20
"112","ENSG00000051341",3.9955180741273,1.18838660764435e-06
"113","ENSG00000052749",-3.47736379749833,1.93289486007829e-06
"114","ENSG00000052802",3.44285270281143,9.60327059444661e-05
"115","ENSG00000053524",-4.20022644242624,0.00133274855635424
"116","ENSG00000053747",-7.67373958644183,0.00827036609852252
"117","ENSG00000054267",-2.18307580696775,8.17071641843069e-05
"118","ENSG00000054967",-4.68249899210719,1.58041152934319e-41
"119","ENSG00000055163",-4.24658428961356,1.34629495305073e-11
"120","ENSG00000055483",-3.16063861918134,2.89772964213051e-06
"121","ENSG00000055609",-1.94218234518706,0.00110929942501878
"122","ENSG00000056050",3.05883516807404,0.0278588921751777
"123","ENSG00000056558",-2.93437835959439,0.00891469285457824
"124","ENSG00000056972",-4.33932377952188,4.0155243022076e-14
"125","ENSG00000057593",-7.43479548718032,0.0109817027666935
"126","ENSG00000057704",-3.87415836509571,3.4501285252296e-06
"127","ENSG00000058063",-2.50537822755504,8.22464614718149e-07
"128","ENSG00000058804",2.33356875783018,0.0370854198964876
"129","ENSG00000059691",2.79200958723907,0.000454460374826843
"130","ENSG00000059728",-4.05614744803653,6.76686855740762e-12
"131","ENSG00000059804",-5.79925068378401,2.87542790691014e-22
"132","ENSG00000060491",-2.26031559308071,0.000432562479997665
"133","ENSG00000062282",-7.5960399490627,2.59681756982076e-17
"134","ENSG00000062370",4.45037764547389,0.000574080420796978
"135","ENSG00000063015",-8.48200659101267,0.000234543003950724
"136","ENSG00000063169",-2.16261778041311,0.000484689798611031
"137","ENSG00000063241",2.21182226972908,0.0333273791696351
"138","ENSG00000063438",4.62693953024791,0.0319690205460466
"139","ENSG00000063761",2.92778460128908,0.00414529495081316
"140","ENSG00000064012",-2.74387976363466,3.21067641235599e-10
"141","ENSG00000064115",2.59724052680489,0.00737063765660313
"142","ENSG00000064651",2.17483497043269,0.0246222643516132
"143","ENSG00000064652",4.25352113113682,1.13072202766126e-08
"144","ENSG00000064666",-2.11306038691561,0.00921028202693326
"145","ENSG00000064932",-2.53381492750684,5.09582974990049e-06
"146","ENSG00000064999",2.03408180373446,0.000575073235879418
"147","ENSG00000065183",2.72089699917591,0.00221803291668337
"148","ENSG00000065357",-2.72926757243249,8.36399181408599e-05
"149","ENSG00000065361",-6.90642603702451,0.0300704465635222
"150","ENSG00000065526",-1.93810541771038,0.00018420302329835
"151","ENSG00000065548",-1.87265523678161,0.0308418150310091
"152","ENSG00000065833",5.60516892718367,5.67744473042655e-17
"153","ENSG00000066084",1.89479592613649,0.00127542315163857
"154","ENSG00000066279",3.07978038284341,9.08122319325714e-08
"155","ENSG00000066294",3.11622693104437,8.18114423417166e-21
"156","ENSG00000066322",1.68180250253468,0.0442643772585482
"157","ENSG00000066336",-1.68896849303893,0.00792401207502234
"158","ENSG00000066468",-8.46907256402295,0.000250403111574448
"159","ENSG00000066926",2.95615420552769,0.000233023298337502
"160","ENSG00000067082",-3.04826310335874,3.33568546846564e-11
"161","ENSG00000067141",-6.74857287285767,0.0211214502776973
"162","ENSG00000067334",-2.01316456108229,0.000741495829296306
"163","ENSG00000067606",-6.33725871494155,0.0189083603485928
"164","ENSG00000067842",-7.28089089944448,0.00690659070754553
"165","ENSG00000067900",-2.11792730126013,2.61441203274565e-06
"166","ENSG00000068079",2.1077753190791,0.0479511306528713
"167","ENSG00000068489",2.35868201925235,0.0352671348032238
"168","ENSG00000068781",-7.87386529180165,0.0281437062723682
"169","ENSG00000068831",-3.59293107801874,4.55406973580016e-07
"170","ENSG00000068878",-2.4845530762319,1.96874980663232e-07
"171","ENSG00000068976",-5.58246667580011,0.0410297107471204
"172","ENSG00000069011",-6.54295404906944,0.00588501803763279
"173","ENSG00000069399",-3.19691995995845,2.81100973236713e-12
"174","ENSG00000069702",-4.75626277896717,0.00859788158634138
"175","ENSG00000069812",-3.38435252309405,0.0300704465635222
"176","ENSG00000069956",-2.01383374176405,0.000297769349208552
"177","ENSG00000070214",1.99384184344469,0.0119709096862475
"178","ENSG00000070367",2.24125604435698,0.000268386238448559
"179","ENSG00000070444",-3.47162185930626,2.43458355966539e-13
"180","ENSG00000070495",-2.74715024182771,3.46715113733191e-05
"181","ENSG00000070501",-2.10031774325059,0.025535071617356
"182","ENSG00000070601",-3.61182059337099,0.00319122456348047
"183","ENSG00000070614",-1.74711303065773,0.00587108591217137
"184","ENSG00000070718",2.40655404813326,0.00852164813838257
"185","ENSG00000070748",-8.01870222516056,0.00993955044749132
"186","ENSG00000070808",-8.8501307239173,1.14683808867786e-21
"187","ENSG00000070831",-2.0682934057653,0.000679664429311292
"188","ENSG00000070882",2.80356526955126,0.000232987298682764
"189","ENSG00000070961",-2.11697931992599,0.00640925659210674
"190","ENSG00000071205",2.36443008475,2.93269806300876e-06
"191","ENSG00000071242",5.21115970719633,3.39619970786911e-24
"192","ENSG00000071575",-5.656725046822,0.000768076071138174
"193","ENSG00000071794",3.12028361490845,7.1321154674044e-10
"194","ENSG00000071967",2.8777304021788,2.74387328956386e-07
"195","ENSG00000072163",-6.26143912965996,0.0112278679770865
"196","ENSG00000072210",2.2324417050425,0.00477693521302639
"197","ENSG00000072401",-1.69950064579034,0.041488069035082
"198","ENSG00000072501",2.46987910127656,5.71632006478679e-07
"199","ENSG00000072571",2.95661200540057,0.0295805918675461
"200","ENSG00000072694",4.89782985306918,5.86944368087692e-14
"201","ENSG00000072756",-2.08808279454972,0.0160292110359482
"202","ENSG00000072778",-2.06624526009343,2.54872474609287e-06
"203","ENSG00000072786",-2.94929149667297,1.85198046525349e-12
"204","ENSG00000072818",-2.0302681917962,0.0374818045904545
"205","ENSG00000072840",2.63398665105092,0.0302117497745415
"206","ENSG00000073060",3.72096868137004,3.41407216271668e-21
"207","ENSG00000073111",3.28670725179482,0.000101561813874422
"208","ENSG00000073150",-5.48412417888391,1.82638920180463e-19
"209","ENSG00000073711",3.17478323779465,0.00356588641970956
"210","ENSG00000073734",-3.43229830124098,0.0054747993154683
"211","ENSG00000073756",-5.16789830932367,1.64331663757529e-20
"212","ENSG00000073792",-2.17604910717308,0.0109397697319524
"213","ENSG00000074356",-1.98901070343991,0.00303435520713691
"214","ENSG00000074370",-4.08667252046573,7.50563712333134e-14
"215","ENSG00000074410",-6.75154189682375,0.00651145808998437
"216","ENSG00000074696",2.70026209221343,4.39237690565709e-07
"217","ENSG00000074964",1.83883885216905,0.0329375538942399
"218","ENSG00000075089",2.27505344033557,0.0396858595792791
"219","ENSG00000075188",3.31745585532828,0.0120146724735758
"220","ENSG00000075239",2.46729615686129,0.0206591655744923
"221","ENSG00000075240",2.95293328201735,1.45758931113713e-07
"222","ENSG00000075336",3.88552581352528,7.9622121145075e-11
"223","ENSG00000075391",2.63565445023745,2.92914025375248e-05
"224","ENSG00000075426",-5.14330824609342,1.41450931415422e-28
"225","ENSG00000075618",4.16438458481142,8.83703068810758e-10
"226","ENSG00000075651",3.08683431897754,2.73668612082376e-08
"227","ENSG00000075945",2.68437669291706,0.00512587547781537
"228","ENSG00000076003",4.30378736737557,8.83316690931304e-21
"229","ENSG00000076108",-1.73491690366683,0.000262201823382691
"230","ENSG00000076248",3.41722417022988,0.00113147114421918
"231","ENSG00000076258",3.97481755236771,0.0329090475798548
"232","ENSG00000076351",5.307039097736,2.2657506728788e-11
"233","ENSG00000076604",-3.18267733868861,0.00485384627742103
"234","ENSG00000076662",-6.00291602264163,3.1897516720223e-40
"235","ENSG00000076706",-7.21929747317259,0.000521292523364997
"236","ENSG00000076864",-4.28658892441618,0.00287871451447472
"237","ENSG00000076924",-1.72595630526371,0.00978643733366565
"238","ENSG00000076944",-2.47248498710191,1.57326300235071e-09
"239","ENSG00000077063",3.93800317182155,8.60794331455996e-07
"240","ENSG00000077150",-3.59055029868565,1.1581685658409e-19
"241","ENSG00000077380",2.48899880648561,0.00038340983843514
"242","ENSG00000077454",-1.97455043346236,0.00851596766163142
"243","ENSG00000077458",-1.97165886077989,0.00610415697341135
"244","ENSG00000077800",-7.22783930926585,0.0482109381487847
"245","ENSG00000077942",-3.61759921523413,0.0349173185062457
"246","ENSG00000078061",-1.79514183917723,0.00518576434943278
"247","ENSG00000078081",-5.9517034480069,0.0443480857564443
"248","ENSG00000078246",2.91961711888813,0.000947475159549119
"249","ENSG00000078269",-5.30177744765193,2.24459942201148e-07
"250","ENSG00000078295",-5.53016823943956,0.0180771743683094
"251","ENSG00000078401",-8.50494510430464,1.31919513970972e-05
"252","ENSG00000078804",-2.22457852268617,9.86821086584518e-05
"253","ENSG00000078814",-3.3737321198135,0.000194355873934084
"254","ENSG00000079102",-7.74737343258943,0.00424046225009883
"255","ENSG00000079215",2.55645409124329,0.0274116350558037
"256","ENSG00000079257",3.51394741960102,0.000322984856434531
"257","ENSG00000079313",-2.07050158287408,0.0238743243274327
"258","ENSG00000079432",-1.88061780009855,0.000702155743872624
"259","ENSG00000079482",-2.37005320284352,0.00731936032277041
"260","ENSG00000079691",-3.97546975541912,0.00155325725977207
"261","ENSG00000079819",1.62184325548125,0.0472224967182178
"262","ENSG00000079950",2.68736279879336,3.59617446370541e-07
"263","ENSG00000080819",3.7330434194556,0.000148528129473839
"264","ENSG00000081041",-4.26742576484572,4.44856313948121e-09
"265","ENSG00000081320",-3.51940658610739,6.15946854371779e-13
"266","ENSG00000081386",3.0689729181492,2.37339653258159e-05
"267","ENSG00000081692",2.76039475939083,0.0205272227784004
"268","ENSG00000082014",-3.86475593229238,7.5912556643767e-19
"269","ENSG00000082153",-2.00824180994618,0.000553934319152438
"270","ENSG00000082516",3.71645573285465,1.04795440977193e-05
"271","ENSG00000082684",-5.51733686128533,0.00910093948149663
"272","ENSG00000082781",7.30912611405326,7.10080375115507e-29
"273","ENSG00000082996",1.88053608842632,0.00229967065695156
"274","ENSG00000083067",-3.72285257217178,0.0100066860006613
"275","ENSG00000083123",5.3929820487957,0.000222770148775969
"276","ENSG00000083444",1.94042700109497,0.00404311418746701
"277","ENSG00000083799",-3.05418411936373,7.68536099596322e-17
"278","ENSG00000083896",-3.06936138602577,5.41449510575034e-12
"279","ENSG00000084073",2.26444412222022,1.80411228421869e-06
"280","ENSG00000084110",-6.54601734468316,1.32494450918348e-05
"281","ENSG00000084453",-3.79672506806771,0.0443930180991694
"282","ENSG00000084731",2.80508703635936,0.0141406423576575
"283","ENSG00000084733",4.30629920274852,1.10300930043884e-35
"284","ENSG00000085063",5.64321374159923,2.80253172784105e-23
"285","ENSG00000085265",-2.62332517471017,6.8654762143778e-05
"286","ENSG00000085449",-2.04137503016587,0.000477089375076759
"287","ENSG00000085465",-5.23508013704643,0.0044386010045009
"288","ENSG00000085491",1.9829571385483,0.000159464584944739
"289","ENSG00000085741",-7.88917064587213,0.000216592065004992
"290","ENSG00000085871",2.6779460117081,0.0345117501444393
"291","ENSG00000085978",-1.67599357466198,0.0356363157115612
"292","ENSG00000085999",5.1535443826209,0.00469173072479792
"293","ENSG00000086062",-1.80646001432464,0.00715131914418971
"294","ENSG00000086289",4.98264622466082,1.88451841669738e-10
"295","ENSG00000086696",-6.40700955772189,0.0276783365263892
"296","ENSG00000087074",-4.88634513785586,4.89155077128087e-34
"297","ENSG00000087076",8.2652376426212,2.00569115951811e-07
"298","ENSG00000087086",2.00476707806715,0.0163817676618821
"299","ENSG00000087087",-1.66034792910615,0.0263245378501823
"300","ENSG00000087157",-2.64390395833648,0.0014476403399415
"301","ENSG00000087206",-2.99854085574246,8.96172095299525e-09
"302","ENSG00000087245",4.42735011344891,3.56467088197483e-05
"303","ENSG00000087258",-6.06137439692981,0.0151791660779019
"304","ENSG00000087502",2.69161777680792,0.00276378144406045
"305","ENSG00000087510",7.20261389634351,0.00326082900537015
"306","ENSG00000087586",2.86836343114649,0.0146160661861628
"307","ENSG00000087842",5.46271225901932,1.15508909372755e-07
"308","ENSG00000087903",-3.87134541174854,0.000400760569925785
"309","ENSG00000088325",4.03406739218422,3.06792217501279e-13
"310","ENSG00000088367",4.20039850452531,2.16539894381683e-06
"311","ENSG00000088538",2.94921533780454,0.00854693753345296
"312","ENSG00000088682",4.07830609669575,3.72352071431512e-08
"313","ENSG00000088812",4.13489180412263,1.1245267815527e-21
"314","ENSG00000088826",-3.29478748099164,5.06801644637576e-05
"315","ENSG00000088827",5.68748875575376,3.13756434732115e-24
"316","ENSG00000088836",6.02778136705987,0.0122757364462514
"317","ENSG00000088854",2.36973926798343,1.76244362101584e-08
"318","ENSG00000088888",2.65232537925948,2.39267905299424e-09
"319","ENSG00000088986",5.01207400367675,1.3491503413054e-31
"320","ENSG00000089048",1.79870901100587,0.0460314926871096
"321","ENSG00000089050",2.1808182323406,0.0237077725409916
"322","ENSG00000089159",-2.1133002401101,9.14460615968472e-05
"323","ENSG00000089169",-5.45639060721393,0.00160759570408088
"324","ENSG00000089177",2.54179639658534,0.00519083457204606
"325","ENSG00000089195",-2.21091753237075,0.0455246767387489
"326","ENSG00000089199",-6.23121867015268,0.0448450593187571
"327","ENSG00000089220",2.60583791701548,1.99820565651462e-07
"328","ENSG00000089335",2.59284813440897,0.0248477301226909
"329","ENSG00000089597",1.94162678754541,0.00151388429917599
"330","ENSG00000089682",2.42199325029567,0.000166001009634919
"331","ENSG00000089818",-2.76794815070574,5.49332678710763e-11
"332","ENSG00000089902",-1.97653518431311,0.000283171399173798
"333","ENSG00000090013",2.1775339438675,0.0446810827788287
"334","ENSG00000090020",-2.06514420361307,0.0486108215289194
"335","ENSG00000090061",-1.96941105055313,0.00476605721381511
"336","ENSG00000090104",-6.57806233019306,4.49985283223367e-08
"337","ENSG00000090339",-1.87443557783799,0.0144748880772091
"338","ENSG00000090372",-1.90010232162712,0.000814482559383244
"339","ENSG00000090376",-2.11267181293773,0.000640239286921936
"340","ENSG00000090382",-2.49458720033397,6.66454114183758e-10
"341","ENSG00000090659",5.80324555350539,2.54324615740954e-07
"342","ENSG00000090861",3.34834877285674,1.88836897916291e-05
"343","ENSG00000090889",3.38016954101504,0.000494853437740028
"344","ENSG00000090924",-2.5548536124891,0.0163999932480485
"345","ENSG00000091127",2.36594278185732,0.0383611430649456
"346","ENSG00000091129",-7.00357494225364,0.00780896352301395
"347","ENSG00000091409",4.56111494883683,2.22810752345182e-07
"348","ENSG00000091483",1.83109519633753,0.0256444658254143
"349","ENSG00000091513",-3.57630010145185,0.000642626686127086
"350","ENSG00000091592",-2.1743908816734,0.0301415472179081
"351","ENSG00000091651",-1.71358609106882,0.0242956223065607
"352","ENSG00000091831",4.81068648204999,3.12568866567654e-06
"353","ENSG00000091844",-3.85056365229456,0.00297413311177622
"354","ENSG00000092068",4.37278034695463,2.34656457957136e-13
"355","ENSG00000092853",2.30207342057084,0.0141058737328218
"356","ENSG00000092964",2.38741021244199,0.000113665991852931
"357","ENSG00000093072",2.69623511582601,3.21067641235599e-10
"358","ENSG00000093134",-5.90885703567878,5.88947213813128e-08
"359","ENSG00000094661",-4.30527452775226,0.0287828794278021
"360","ENSG00000094755",-3.81922018059326,0.00852565937503209
"361","ENSG00000094804",4.7914867281065,7.29881402077475e-06
"362","ENSG00000094880",3.35526189997109,6.62558470134904e-07
"363","ENSG00000094914",2.22748812703988,0.0012684836305266
"364","ENSG00000094916",2.13289974701354,7.97961990577357e-05
"365","ENSG00000095002",3.92541127724097,1.25389222274684e-10
"366","ENSG00000095110",-7.37147223617565,0.0225546872089374
"367","ENSG00000095370",-2.15826593060857,0.00403232546136156
"368","ENSG00000095397",-4.28778190921096,0.000315957228249007
"369","ENSG00000095564",-2.45115787109818,1.55536373434309e-09
"370","ENSG00000095574",-1.99984022830229,0.0279999118916943
"371","ENSG00000095585",4.51832270488251,4.23688800113754e-11
"372","ENSG00000095637",-4.35403574989725,0.0214488399964898
"373","ENSG00000095970",5.77033564676733,6.70293380395928e-16
"374","ENSG00000096070",-1.67071914660671,0.0422296688806609
"375","ENSG00000096433",-2.80123119335853,0.0132370955435685
"376","ENSG00000097021",3.01174610318371,0.00181665259693477
"377","ENSG00000099194",4.62278283052879,1.6714107240732e-20
"378","ENSG00000099250",7.65447968835774,2.58630790113918e-151
"379","ENSG00000099282",5.19382162718956,1.45320010369377e-05
"380","ENSG00000099377",3.40652785063499,9.65357286309107e-05
"381","ENSG00000099381",-2.80597040753305,2.80308700642359e-12
"382","ENSG00000099715",-5.274626997363,0.000167644217757906
"383","ENSG00000099783",-1.79898196957571,0.00414415273989839
"384","ENSG00000099797",2.24271559367499,0.00214046167456644
"385","ENSG00000099814",2.94351389297421,0.0211615067896065
"386","ENSG00000099860",-5.02470602549619,0.000226203658990465
"387","ENSG00000099875",-2.34701971644326,0.000202189086129687
"388","ENSG00000099985",-6.34458447037499,5.53213579745753e-06
"389","ENSG00000100003",-7.46875125788664,0.000450573677573943
"390","ENSG00000100024",-5.466364086138,1.33872559082726e-05
"391","ENSG00000100027",3.87001953535931,0.0470471183373663
"392","ENSG00000100033",-7.54636484570751,0.00944979318504778
"393","ENSG00000100036",-3.67320101599286,0.000360733852649392
"394","ENSG00000100079",-6.42794807601195,0.00467821418827831
"395","ENSG00000100083",-2.18290447961291,0.000934517723968706
"396","ENSG00000100122",4.82751813415219,0.0079819129381411
"397","ENSG00000100206",-6.54245552079988,0.0376386117592944
"398","ENSG00000100226",-2.08757218261582,0.00066397918045772
"399","ENSG00000100228",-6.05892616317579,0.00869675375302656
"400","ENSG00000100234",4.31248680864078,9.75987999175006e-05
"401","ENSG00000100253",-5.04953522663984,0.012811592672851
"402","ENSG00000100280",2.85905651913389,1.19855478346988e-14
"403","ENSG00000100284",-2.86672333444637,9.95251384164131e-09
"404","ENSG00000100302",-7.98561626651919,0.00208560067779788
"405","ENSG00000100311",7.22097449158253,6.75027363917452e-14
"406","ENSG00000100330",-1.99860575569131,4.52267313579489e-06
"407","ENSG00000100336",-4.52046331735478,1.32920771529327e-05
"408","ENSG00000100350",4.61731069134792,4.88001195230619e-14
"409","ENSG00000100364",3.07661373698743,6.12396082881222e-06
"410","ENSG00000100365",2.56379144537305,4.49985283223367e-08
"411","ENSG00000100372",4.0910427111882,0.000688368950684322
"412","ENSG00000100393",-2.32940098855936,4.38110305237062e-09
"413","ENSG00000100413",2.37685389928019,0.00204042878853236
"414","ENSG00000100422",-2.53564175898104,0.000107336942287186
"415","ENSG00000100425",-2.17654444599071,1.46118954904231e-05
"416","ENSG00000100505",-5.69656872922079,0.0242931525107517
"417","ENSG00000100526",5.03927867680007,2.50545589803543e-05
"418","ENSG00000100558",4.58697291844103,0.0470113630304519
"419","ENSG00000100577",2.17993789403709,0.0296847381093299
"420","ENSG00000100592",3.74872538552606,5.06683599305615e-05
"421","ENSG00000100600",7.01051980280167,1.2851000460716e-14
"422","ENSG00000100614",-2.47852368180941,4.2367687298463e-09
"423","ENSG00000100626",-5.38066674220875,0.00635257003829036
"424","ENSG00000100628",-7.91986260578445,8.14927889910521e-13
"425","ENSG00000100644",-3.76233060866629,1.13720676570883e-16
"426","ENSG00000100650",-2.77286184016034,7.42414583894651e-14
"427","ENSG00000100664",-1.94845977670756,0.00747250198493147
"428","ENSG00000100711",2.78515300145953,3.57738175066165e-08
"429","ENSG00000100744",3.23480393449903,0.000252691522352304
"430","ENSG00000100804",2.60538833620557,0.00198697733960247
"431","ENSG00000100889",2.59517358742676,8.90449508337351e-06
"432","ENSG00000100906",-4.02315424654172,7.94872892993561e-32
"433","ENSG00000100918",-4.43727720809379,1.72911563801504e-10
"434","ENSG00000100979",5.77479218854475,1.56154287966062e-14
"435","ENSG00000100985",6.19022418793789,4.51390128239304e-43
"436","ENSG00000100997",2.82482906810547,2.48420630999141e-13
"437","ENSG00000101003",4.2649889124683,6.87257618133969e-05
"438","ENSG00000101019",2.42418426168406,0.00204347194197322
"439","ENSG00000101040",3.04854443349329,7.81148960988083e-12
"440","ENSG00000101057",3.80934184567689,7.21220752123376e-11
"441","ENSG00000101076",-4.63085690243633,0.0242366049381582
"442","ENSG00000101084",-1.83924857524015,0.0284083559300635
"443","ENSG00000101144",-3.35918816386576,0.0079929743565661
"444","ENSG00000101160",2.3737278024507,7.06101212080614e-08
"445","ENSG00000101188",-9.47021620932765,7.10317106640336e-07
"446","ENSG00000101210",-5.46385165424715,0.0395547135275834
"447","ENSG00000101216",-2.43083989721437,1.80531426074871e-06
"448","ENSG00000101236",-2.13583691456335,0.012457024071526
"449","ENSG00000101347",1.59411304909279,0.0069899556468077
"450","ENSG00000101407",2.19663333608883,0.00265967111982481
"451","ENSG00000101413",-1.79393993827758,0.0375188367266071
"452","ENSG00000101421",-1.84265203588145,0.000791678076166472
"453","ENSG00000101425",-4.28315785413606,5.46182956694125e-06
"454","ENSG00000101445",-7.73710823409582,4.5159869337831e-12
"455","ENSG00000101474",3.49480877041762,7.14087822926198e-24
"456","ENSG00000101544",-2.51440094077246,1.57395745965184e-06
"457","ENSG00000101574",2.97189180400491,0.0161730168359348
"458","ENSG00000101596",-2.28515628828383,2.39632619091709e-06
"459","ENSG00000101665",-3.80957416999738,1.52355972224144e-05
"460","ENSG00000101680",-5.09644736074209,0.000360322547938955
