"","Gene_name","log2FoldChange","padj"
"56","ENSG00000119138",-2.21671226858956,0.000738994278073253
"57","ENSG00000119508",-3.92031482878047,5.71632006478679e-07
"58","ENSG00000119547",-8.0098661244575,0.0326809334509033
"59","ENSG00000119608",-6.74554869076323,0.0208575820852532
"60","ENSG00000119772",2.18383428630917,3.40500198604387e-06
"61","ENSG00000119866",-1.95727142388426,0.0183511304954631
"62","ENSG00000120690",-1.74668296275416,0.000154569680433767
"63","ENSG00000120738",-4.79217678472624,6.6759887086279e-05
"64","ENSG00000120784",2.84005821490397,0.041220870826166
"65","ENSG00000121454",-4.91885822219003,0.0189955842345013
"66","ENSG00000123095",5.25344113100846,1.2793496233927e-05
"67","ENSG00000123358",-4.77092192984193,0.0144789217992813
"68","ENSG00000123405",-5.85957077028938,2.19370965255304e-09
"69","ENSG00000124766",-4.22702116173933,1.1235333210915e-15
"70","ENSG00000124813",-2.7696424462217,0.0291433451642151
"71","ENSG00000124920",-5.31448309697739,3.81547815661248e-05
"72","ENSG00000125347",-4.31319180006724,1.73439937014314e-15
"73","ENSG00000125618",2.66600808343564,0.043081096133246
"74","ENSG00000125740",-10.1467626592123,3.59916172315057e-12
"75","ENSG00000125812",-4.50124929910056,0.00229967065695156
"76","ENSG00000125846",3.33645589787889,0.0178763930561853
"77","ENSG00000125945",2.20424995205054,0.0472524649681242
"78","ENSG00000126003",-1.91032067610244,0.003815812306277
"79","ENSG00000126351",-2.02844300932634,0.00356988754222378
"80","ENSG00000126368",-2.83878661333685,8.60031709458674e-06
"81","ENSG00000126603",-6.54490131286925,0.0048816103542443
"82","ENSG00000127528",-2.54478247547582,0.0282708602194094
"83","ENSG00000128272",-2.84978133455903,6.02146601652711e-13
"84","ENSG00000129173",5.0665949212988,5.06683599305615e-05
"85","ENSG00000130522",-3.7729350958137,3.4655251338557e-15
"86","ENSG00000130940",-2.85974632710424,0.000917868991315329
"87","ENSG00000131408",-2.02751951895528,7.89288201073459e-05
"88","ENSG00000131759",-3.50813726986634,2.21498481349874e-13
"89","ENSG00000131849",4.50056008483172,0.00211438812738339
"90","ENSG00000132475",-3.47636204523002,4.7774368465258e-07
"91","ENSG00000132510",-3.57969819053065,1.14433436442937e-18
"92","ENSG00000133794",-2.43591423701412,0.0105525946267769
"93","ENSG00000134107",-4.00308180943519,3.80413379158469e-14
"94","ENSG00000134317",-3.74970776270401,0.00566720180360782
"95","ENSG00000134852",2.43218305425935,0.0129616942957402
"96","ENSG00000136603",-2.14353374177579,0.00735539818989207
"97","ENSG00000136807",-2.07890757337341,0.00354398499551149
"98","ENSG00000136826",-5.756838009893,2.46936051878695e-18
"99","ENSG00000137166",-2.31292062962951,0.0103996105544166
"100","ENSG00000137309",-1.98470659359033,0.000959962810532033
"101","ENSG00000139687",4.10155959803732,1.85947849351137e-17
"102","ENSG00000140044",-2.25223329246935,7.47585749063906e-05
"103","ENSG00000140455",-3.17164096095199,3.76063163523483e-16
"104","ENSG00000140853",-3.00985226591708,5.84413000682475e-12
"105","ENSG00000142065",2.11112207372009,0.0386853451761615
"106","ENSG00000142409",-2.48413933577964,1.54392658180208e-05
"107","ENSG00000143067",-2.07318578910104,0.0401585667948829
"108","ENSG00000143257",-4.39898152805193,0.0409276136405273
"109","ENSG00000144655",-7.33376792058548,3.01655295084732e-44
"110","ENSG00000144802",-5.57409465842822,3.19266218807745e-21
"111","ENSG00000147050",-2.05570530917185,0.00385193673343665
"112","ENSG00000147124",3.53655088478041,0.000651387869680486
"113","ENSG00000147180",-6.28280665917633,0.0162059044363551
"114","ENSG00000148737",-3.43406550216567,1.91694591110801e-10
"115","ENSG00000150907",-4.53676012618131,1.75534406700251e-12
"116","ENSG00000152475",6.04280574432062,0.0317298699209939
"117","ENSG00000153234",-4.7442332193347,0.00017326668352226
"118","ENSG00000155090",-4.23547815742224,8.45148945897432e-31
"119","ENSG00000156273",-2.59326932806399,0.000107786226181221
"120","ENSG00000157933",-3.14070267409957,0.000334642890906849
"121","ENSG00000159216",-2.74228461280697,2.96525957721519e-05
"122","ENSG00000160685",-1.54172432296059,0.0268049161983167
"123","ENSG00000160908",-2.10228988225562,2.18025128690359e-06
"124","ENSG00000161298",2.85892897499396,0.00663440590405422
"125","ENSG00000161405",-2.94685060897138,0.0132540011882864
"126","ENSG00000162599",2.34971396457092,0.00748822849625919
"127","ENSG00000162702",-2.69044165464576,1.51769689995927e-08
"128","ENSG00000162711",-3.58343182665748,6.62459952114106e-20
"129","ENSG00000162772",-5.48072150908064,8.41642479250864e-08
"130","ENSG00000162924",-3.16271581795353,2.10712652529231e-23
"131","ENSG00000163435",-7.64479315292325,0.0394356455335662
"132","ENSG00000163623",-7.08450402078547,0.0339212809925368
"133","ENSG00000164011",3.17223751392999,0.022832382847553
"134","ENSG00000164683",-8.57626177502459,0.000517147520277628
"135","ENSG00000165030",-7.27003340793483,9.66764452839592e-67
"136","ENSG00000165244",3.41825286484216,0.000362213754257228
"137","ENSG00000165495",-7.25926145410313,0.0402346947670082
"138","ENSG00000166949",-3.98753264236404,6.80310495702457e-20
"139","ENSG00000167034",-9.16198527545776,8.33510280254448e-07
"140","ENSG00000167562",2.34221756170753,0.0390444406121768
"141","ENSG00000167635",3.21323713352086,2.15730027006942e-11
"142","ENSG00000168310",3.64799774428471,1.06545799191063e-18
"143","ENSG00000168661",6.64860139534128,0.00707504475584698
"144","ENSG00000169155",-3.96746940650576,2.286277315897e-27
"145","ENSG00000169635",-2.16639452379149,0.00842830207391817
"146","ENSG00000169740",2.79222393683668,0.00326243093315057
"147","ENSG00000170345",-6.72876916453656,1.27849728856453e-78
"148","ENSG00000170684",-2.92209427714806,0.00294712474675172
"149","ENSG00000171223",-4.81331558008059,3.04019245840004e-16
"150","ENSG00000171316",-2.00661359514345,0.0255857520211904
"151","ENSG00000171604",-3.56052933528801,3.27068306649715e-13
"152","ENSG00000171649",2.52826840035303,0.048450439055898
"153","ENSG00000171791",2.18501972873644,0.00126742408616824
"154","ENSG00000172000",-4.25461581907071,0.00509389904112544
"155","ENSG00000172059",-2.32511015062097,5.83427934920053e-06
"156","ENSG00000172216",-4.44478159095726,3.34254392363105e-13
"157","ENSG00000172819",-3.03934852137379,0.000331779025092151
"158","ENSG00000172845",-1.73090982591796,0.00373355042642898
"159","ENSG00000173039",-1.81831962754819,0.0219831760788146
"160","ENSG00000173041",3.06878819213564,0.0274931974789765
"161","ENSG00000173275",2.09421656403833,0.0387089592094852
"162","ENSG00000173575",-3.49293579712303,5.82978037471922e-09
"163","ENSG00000175197",-4.52686801611107,1.90493180290648e-12
"164","ENSG00000175592",-4.97960425923622,3.3621168322197e-15
"165","ENSG00000176842",-7.51202642015226,0.0168140451299153
"166","ENSG00000177374",-10.9040009544671,5.0404524274987e-43
"167","ENSG00000177426",-2.0068349535159,0.025200062384355
"168","ENSG00000177485",-1.62492217677547,0.0166235819309786
"169","ENSG00000177606",-4.31398504573181,0.000538599733880033
"170","ENSG00000178573",6.05093213730544,1.37829998237354e-51
"171","ENSG00000178860",-3.06440240468561,0.00655459609280374
"172","ENSG00000178951",-2.00351373475967,0.00018420302329835
"173","ENSG00000179094",-5.80795472993787,7.6645422179247e-25
"174","ENSG00000179388",-3.47151395857578,0.00460511370233704
"175","ENSG00000179456",-2.63530071056256,0.000796142370939921
"176","ENSG00000180257",2.82919613322612,0.0474840763978915
"177","ENSG00000180530",-2.30321604969787,1.21254498931228e-05
"178","ENSG00000180787",3.53314169748954,0.00033120870542259
"179","ENSG00000180855",4.10945462509484,0.0168867334270983
"180","ENSG00000180884",4.07387228540967,0.000267797799241368
"181","ENSG00000181315",3.19500289378134,1.79322217519353e-05
"182","ENSG00000181418",-7.27918514836418,0.00974389605383394
"183","ENSG00000183309",2.56019364476598,2.87488791247548e-06
"184","ENSG00000183621",3.58138937436119,2.09594967964194e-20
"185","ENSG00000185022",-4.33559282405581,2.46383456859314e-09
"186","ENSG00000185499",-6.75298393295599,0.029951765953027
"187","ENSG00000185507",-2.83196219161351,0.00117508128603153
"188","ENSG00000186017",3.27873000529856,0.00897060892385914
"189","ENSG00000186026",3.64710590433995,0.0285433929086623
"190","ENSG00000186766",-7.82841761971171,0.00501275310305594
"191","ENSG00000186868",-4.54192020726967,0.0286519819944643
"192","ENSG00000187098",3.31082905333783,5.87446882423444e-09
"193","ENSG00000187607",3.34249506129302,0.000239263725250541
"194","ENSG00000187626",5.53225267502468,1.58446443993054e-08
"195","ENSG00000187801",6.03527937132286,0.00730525868355947
"196","ENSG00000188033",2.42766858689856,0.0254694538498399
"197","ENSG00000188171",4.99158905165424,0.00922436142160779
"198","ENSG00000188290",-7.30163374308125,0.0498269261446343
"199","ENSG00000188321",5.70746068596611,2.3371686550484e-14
"200","ENSG00000189144",3.55195697147037,0.0140140326459407
"201","ENSG00000189420",-2.93152378000317,0.000805580384593592
"202","ENSG00000196378",-2.42172569341184,0.00814529093502388
"203","ENSG00000196466",2.80733116858638,0.0284943157137568
"204","ENSG00000196843",-2.85971334551885,3.34802886201807e-07
"205","ENSG00000196867",4.58501296620291,1.49904301885652e-05
"206","ENSG00000197050",5.23261119810488,1.639468986161e-05
"207","ENSG00000197162",2.51563097265408,0.0161202641028619
"208","ENSG00000197362",4.56354783405706,7.31672424888282e-05
"209","ENSG00000197483",-2.23775988314832,0.0222797167903532
"210","ENSG00000197497",-2.5047220790442,0.0280019653269838
"211","ENSG00000197566",2.30494582391697,0.0416386330297526
"212","ENSG00000197841",2.72720859970898,0.0328947258129449
"213","ENSG00000197951",4.6101136240361,1.75012800915906e-06
"214","ENSG00000198105",3.56769161523925,0.00211641527998537
"215","ENSG00000198182",5.52144805239017,0.00229967065695156
"216","ENSG00000198346",4.03550732035481,0.000142620422591372
"217","ENSG00000198521",2.35449716454101,0.0213652797937122
"218","ENSG00000198538",5.87491618500194,5.83460105448932e-13
"219","ENSG00000198900",-2.10919354020113,1.43589115000585e-06
"220","ENSG00000204611",2.75733088140817,0.0471051315219201
"221","ENSG00000205189",-2.72627618271334,0.000766608908724511
"222","ENSG00000213015",-1.89516871854147,0.00794666763448191
"223","ENSG00000213588",3.67670699406589,0.00653813808264085
"224","ENSG00000221869",-2.19071388630877,1.57279645359334e-06
"225","ENSG00000221923",3.4583859642715,0.000621764887667828
"226","ENSG00000228623",-2.83890194889314,0.00237013785192249
"227","ENSG00000242852",8.25592879530431,0.000353954119454136
"228","ENSG00000244405",4.93547772823687,5.3897073597609e-07
"229","ENSG00000254004",4.32920044269124,4.33201391531355e-07
"230","ENSG00000256294",3.88766268413597,0.00462209371666441
"231","ENSG00000256771",3.3032814819964,0.00838672040176532
"232","ENSG00000269404",-5.27025499586532,0.000134961674246146
"233","ENSG00000276043",4.0688639826771,1.20701518127585e-10
