"","Gene_name","log2FoldChange","padj"
"122","ENSG00000164048",2.15741648656827,0.00387915911003258
"123","ENSG00000164463",-2.76024181628648,3.67838986392175e-06
"124","ENSG00000164683",-8.59382032824993,0.000457360584156483
"125","ENSG00000165030",-5.36676101452393,1.00643380475401e-34
"126","ENSG00000165244",4.81165885049834,1.3241301795295e-09
"127","ENSG00000166949",-7.77571249946792,1.80292727298125e-92
"128","ENSG00000167034",-9.17954383960888,7.46907117559744e-07
"129","ENSG00000167554",3.89268659246985,0.0234169400331672
"130","ENSG00000167635",2.99524968952249,2.41365076025449e-09
"131","ENSG00000168310",2.63964478562216,2.07622557731472e-07
"132","ENSG00000168661",7.10351427654172,0.00281114490414352
"133","ENSG00000169155",-3.96497628284326,1.98795059396347e-27
"134","ENSG00000169554",-1.63350255366075,0.00892284261554421
"135","ENSG00000169740",2.96573789737423,0.000912160750199336
"136","ENSG00000169926",-1.66152632224404,0.0308218969958935
"137","ENSG00000170345",-6.51905558744228,2.27831426109874e-73
"138","ENSG00000170684",-2.48531539135941,0.0251075962197759
"139","ENSG00000171223",-4.09611731975334,7.48788609481305e-11
"140","ENSG00000171604",-2.06644049903956,0.00690231563641086
"141","ENSG00000171791",1.94344289151386,0.0135499445174966
"142","ENSG00000172059",-3.03271697330306,3.57291257960708e-13
"143","ENSG00000172216",-2.34860806985127,0.0132686516277171
"144","ENSG00000172845",-1.7940686784636,0.00127524078633482
"145","ENSG00000173039",-1.86736487685502,0.0129296094479491
"146","ENSG00000173230",-1.51071903945113,0.0449874143970976
"147","ENSG00000173258",-4.46093031038467,0.00804961300965967
"148","ENSG00000173575",-2.87966552397798,2.33728900075987e-05
"149","ENSG00000174738",-3.31760532669948,1.44627311598115e-15
"150","ENSG00000175197",-4.02064050210439,2.43521405260865e-09
"151","ENSG00000175592",-3.68765993824442,1.65574660640577e-07
"152","ENSG00000175727",-2.05187318972851,0.000484669661161385
"153","ENSG00000176842",-6.75525450285933,0.0381909530024963
"154","ENSG00000177374",-12.6553332140117,1.69193625865455e-23
"155","ENSG00000177606",-3.40033201645005,0.0177659212456469
"156","ENSG00000178175",5.37228255837661,5.92406669685849e-16
"157","ENSG00000178187",-7.83420497108807,0.0148421819826408
"158","ENSG00000178573",3.54052145834407,3.42645121675109e-13
"159","ENSG00000179094",-4.75801492878831,2.06244679718038e-15
"160","ENSG00000179388",-5.17465291727034,4.90733984491411e-07
"161","ENSG00000179456",-2.55803752137231,0.00143703311761094
"162","ENSG00000180530",-3.33017714883942,6.95579436478432e-17
"163","ENSG00000180787",2.89496008320828,0.0108604405399446
"164","ENSG00000180884",3.78633914377223,0.00109649583134575
"165","ENSG00000181220",-2.8884024926838,2.78511193389231e-10
"166","ENSG00000181315",2.40395488186372,0.0115143663182451
"167","ENSG00000182568",-2.45049120207409,0.00144097289353289
"168","ENSG00000183207",1.8394229267364,0.0467254428413258
"169","ENSG00000183283",-1.78185464599554,0.00326585253865022
"170","ENSG00000183309",2.149027464182,0.00104573141797374
"171","ENSG00000183621",3.42027712334218,6.02327709431856e-18
"172","ENSG00000184828",3.46021149765629,0.039888904472334
"173","ENSG00000185499",-9.17768893827051,0.00224936849561567
"174","ENSG00000185507",-3.96824099066811,1.61990649577503e-08
"175","ENSG00000186026",3.6661888252333,0.0254057379924196
"176","ENSG00000186766",-7.84597616822219,0.00453820244838756
"177","ENSG00000187098",3.81421956443088,4.61702646274727e-13
"178","ENSG00000187607",2.68766101864571,0.012876642930747
"179","ENSG00000187626",3.58844207920604,0.00326585253865022
"180","ENSG00000187801",7.44996874723729,0.000257848400740941
"181","ENSG00000187815",2.76539165979166,0.0430134834075918
"182","ENSG00000188171",6.32444198777777,0.0002091451841079
"183","ENSG00000188227",-3.45816377178316,0.012770020701856
"184","ENSG00000188290",-10.9591478551162,0.00170050767927983
"185","ENSG00000188321",5.06999350092112,9.17641907042513e-11
"186","ENSG00000196693",-3.90471446775123,4.62779044438588e-06
"187","ENSG00000196843",-2.20754423509743,0.00186321647782038
"188","ENSG00000196867",4.82028391631555,3.01388547151471e-06
"189","ENSG00000197050",3.85059573404754,0.0068502885278932
"190","ENSG00000197063",-1.8596547885588,0.0105636314504262
"191","ENSG00000197362",4.89161099863726,1.00203533499814e-05
"192","ENSG00000197483",-2.4534648949022,0.00480491920533951
"193","ENSG00000197608",1.97691337020234,0.0295823522287029
"194","ENSG00000197928",2.89245070362056,0.00562449373114373
"195","ENSG00000197951",3.39482406284342,0.00298226729603332
"196","ENSG00000198105",3.20617277468504,0.00988380734179438
"197","ENSG00000198131",3.13916372689623,0.00416959684562117
"198","ENSG00000198182",6.45834450560572,0.000124918754252299
"199","ENSG00000198346",3.58176373807372,0.00157561694516811
"200","ENSG00000198538",6.1679435081353,1.64696940249175e-14
"201","ENSG00000198900",-2.228901749323,5.92158624903593e-08
"202","ENSG00000204103",-5.9634108105509,6.3233716953993e-40
"203","ENSG00000204531",-3.65674298037941,0.033077900120674
"204","ENSG00000204779",-6.13923845613977,0.0488595399282539
"205","ENSG00000205189",-3.72773104198624,1.34197163101316e-08
"206","ENSG00000212993",-6.91708153936146,0.047367843855922
"207","ENSG00000213588",4.33385479070173,0.000360499166387277
"208","ENSG00000213928",-1.80108604063209,0.0366242789072111
"209","ENSG00000215397",-7.16096107422902,0.0241196414589127
"210","ENSG00000221869",-4.65895965208084,2.02902999466634e-56
"211","ENSG00000221923",3.64743199708034,0.000169101061729039
"212","ENSG00000228623",-3.1197950347263,0.000304524551729111
"213","ENSG00000234284",3.37894354160967,0.0339619474118601
"214","ENSG00000244405",3.48724692823978,0.00322926624086945
"215","ENSG00000254004",3.59722011307707,0.000143407293458802
"216","ENSG00000256294",3.62215814059516,0.0111635873697652
"217","ENSG00000256771",3.2194267386298,0.0111154036709622
"218","ENSG00000260596",-7.84658938247617,0.00433688797706272
"219","ENSG00000269404",-5.90843114883504,1.43358666647632e-05
"220","ENSG00000270106",-4.47907786263399,0.0405854736480183
"221","ENSG00000276043",5.11379332574761,6.19140131190696e-19
"222","ENSG00000276644",-7.67130359416513,0.000267993783415888
